id,type,area,lat,lon
10TH_STW_1_1LNODE,LOAD,AVA,46.39089999998146,-116.98003473525635
10TH_STW_1_2LNODE,LOAD,AVA,46.39089999998146,-116.98016526474365
119TH_BP_LNODEXF1,LOAD,BPAT,45.70954,-122.496448
12TH_S_LNODENMZ,LOAD,BANC,37.63715677998629,-120.99316020050249
12TH_S_LNODEXWQ,LOAD,BANC,37.63715677998629,-120.99327439949751
26FTDROP_GNODEIT,GEN,NV,39.484637,-118.903608
2C559EQ2_7_N001,GEN,CA,35.294502,-118.854003
2NDST_BP_LNODELD1,LOAD,BPAT,45.61327499998214,-121.20712500150557
2NDST_BP_LNODELD2,LOAD,BPAT,45.61327499998214,-121.20725299849443
3RD_HTCH_1_1LNODE,LOAD,AVA,47.652754123545215,-117.4014
3RD_HTCH_1_2LNODE,LOAD,AVA,47.652672938206386,-117.40133041753451
3RD_HTCH_1_3LNODE,LOAD,AVA,47.652672938206386,-117.4014695824655
4LAKES_1_IPLNODE,LOAD,AVA,-117.5651,47.5288
72ND_ST_LNODEOAD,LOAD,NWMT,45.756631,-108.700307
7AVEN_BP_LNODEFMR,LOAD,BPAT,46.1212,-122.9324
8TH_ST_LNODEBXG,LOAD,BANC,37.64197726998626,-121.00603849646912
8TH_ST_LNODELZF,LOAD,BANC,37.64197726998626,-121.00615270353089
9TH_CENT_1_13_1LNODE,LOAD,AVA,47.648799999980504,-117.3217330469234
9TH_CENT_1_13_2LNODE,LOAD,AVA,47.648799999980504,-117.3218669530766
AA_LNODE10A,LOAD,APS,33.618315,-111.927736
AA_LNODE12A,LOAD,APS,33.61831499995315,-111.92762810848367
AA_LNODE13A,LOAD,APS,33.618225153907645,-111.92762810859617
AA_LNODE14A,LOAD,APS,33.61816162320244,-111.92770439936274
AA_LNODER1A,LOAD,APS,33.6181464300399,-111.92781073688339
AA_LNODER2A,LOAD,APS,33.618177548355625,-111.92791195025296
AA_LNODER4A,LOAD,APS,33.618243074772124,-111.92798576672737
AA_LNODER6A,LOAD,APS,33.61832798707176,-111.92802102780107
ABBSLR_U1GNODE,GEN,SRP,33.0502189999886,-111.34186359106359
ABBSLR_U2GNODE,GEN,SRP,33.0502189999886,-111.34197040893642
ABRN_LNODEWR1,LOAD,PGE,45.36482999998227,-122.59793626294004
ABRN_LNODEWR2,LOAD,PGE,45.36482999998227,-122.59806373705996
ABSAROKE_LNODEOAD,LOAD,NWMT,45.49951599998221,-109.44792013141782
ABSAROKE_LNODEREA,LOAD,NWMT,45.49951599998221,-109.44804786858218
ACES_3_H2LOADGNODE,GEN,LADWP,35.2565,-118.027519
ACTON_LNODE115,LOAD,BPAT,45.63543,-121.945344
ACX_GNODESWMPCC,GEN,APS,34.50434526063168,-110.333918
ACX_LNODENTL,LOAD,APS,34.50426386967096,-110.33386097779906
ACX_LNODEUXL,LOAD,APS,34.50426386967096,-110.33397502220093
ADAIR_1_G01GNODE,GEN,BPAT,44.703637,-123.217572
ADAMS_BP_LNODEXF1,LOAD,BPAT,44.05688382,-123.1061359
ADCC_2_N001,GEN,CA,37.632663,-121.785728
ADDY_AVA_7_AVA_ADDYLNODE,LOAD,AVA,48.358,-117.85
ADEL_NW_LNODEOAD,LOAD,NWMT,47.018281,-111.587425
ADLSPP_GNODESOLAR,GEN,LADWP,35.229635,-118.1957
ADOBE_LNODE01,LOAD,NV,40.8534344367499,-115.79932843553127
ADOBE_LNODE02,LOAD,NV,40.853253563126806,-115.79932843585769
ADOBE_LNODE03,LOAD,NV,40.853253563126806,-115.79956756414231
ADOBE_LNODE08,LOAD,NV,40.8534344367499,-115.79956756446873
AD_LNODE10A,LOAD,APS,33.708874,-112.134464
AD_LNODE12A,LOAD,APS,33.70887399995289,-112.13435589863751
AD_LNODE18A,LOAD,APS,33.70879612171551,-112.13440994936776
AD_LNODE20A,LOAD,APS,33.70879612171551,-112.13451805063224
AD_LNODE21A,LOAD,APS,33.70887399995289,-112.1345721013625
AD_LNODE22A,LOAD,APS,33.70895187826092,-112.13451805073026
AD_LNODER9A,LOAD,APS,33.70895187826092,-112.13440994926974
AEC300_1_N001,LOAD,CA,37.74,-121.48
AFPR_GNODE011,GEN,IPCO,42.7779727879236,-112.876153
AFPR_GNODE012,GEN,IPCO,42.777892106020666,-112.87608953648844
AFPR_GNODE013,GEN,IPCO,42.777892106020666,-112.87621646351157
AFSR_GNODEFSR,GEN,IPCO,42.823467,-112.738241
AFTON_3_AFTONCTGNODE,GEN,PNM,32.11432399998879,-106.84841683416694
AFTON_3_AFTONSTGNODE,GEN,PNM,32.11432399998879,-106.84852316583306
AFTS_LNODE131,LOAD,IPCO,42.775149,-112.873317
AF_2_UNIT4GNODE,GEN,SRP,33.55711076412233,-112.2186701235517
AF_2_UNIT5GNODE,GEN,SRP,33.557032999953336,-112.2186162472004
AF_2_UNIT6GNODE,GEN,SRP,33.55695523585435,-112.2186701236487
AF_2_UNIT7GNODE,GEN,SRP,32.90388,-111.789478
AF_2_UNIT8GNODE,GEN,SRP,32.90387999995474,-111.78937135595777
AF_6_UNIT1GNODE,GEN,SRP,33.55695523585435,-112.2187778763513
AF_6_UNIT2GNODE,GEN,SRP,33.557032999953336,-112.21883175279959
AF_6_UNIT3GNODE,GEN,SRP,33.55711076412233,-112.2187778764483
AGNEW_1_N003,LOAD,CA,37.51,-121.84
AGRICO_7_B1,GEN,CA,36.61707583794443,-120.099846
AGRICO_7_B3,GEN,CA,36.6169950810137,-120.09978791045373
AGRICO_7_B4,GEN,CA,36.6169950810137,-120.09990408954627
AGUAF_SR_LNODELD1,LOAD,SRP,33.55424776208332,-112.21605612674992
AGUAF_SR_LNODELD2,LOAD,SRP,33.55416999995331,-112.21600225359681
AGUAF_SR_LNODELD3,LOAD,SRP,33.55409223789332,-112.21605612684691
AGUAF_SR_LNODELD4,LOAD,SRP,33.55409223789332,-112.21616387315309
AGUAF_SR_LNODELD5,LOAD,SRP,33.55416999995331,-112.21621774640319
AGUAF_SR_LNODELD6,LOAD,SRP,33.55424776208332,-112.21616387325008
AGUAMNSA_7_B1,GEN,CA,34.042605,-117.362707
AGUCALG1_7_B1,GEN,CA,32.9774,-113.4945
AG_LNODER1A,LOAD,APS,33.94437799998814,-113.17928367346995
AG_LNODER3A,LOAD,APS,33.94437799998814,-113.17939232653005
AHSAH_BP_1_DCHGNODE,GEN,BPAT,46.507503999981374,-116.30667852060786
AHSAH_BP_LNODEHKA,LOAD,BPAT,46.507503999981374,-116.30680947939214
AHWAT_SR_LNODELD1,LOAD,SRP,33.32749599998847,-111.98952736340104
AHWAT_SR_LNODELD2,LOAD,SRP,33.32749599998847,-111.98963463659896
AIC_NEW_LNODEEQL69,LOAD,APS,32.37123601,-112.855061
AIRPA_SR_LNODELD1,LOAD,SRP,33.32328477742069,-111.911797
AIRPORT_LNODE06,LOAD,NV,39.49604,-119.789509
AIRPORT_LNODE42,LOAD,NV,39.49603999994234,-119.78939291928168
AIRPORT_LNODE65,LOAD,NV,39.49595042410344,-119.78939291943126
AIRPORT_LNODE66,LOAD,NV,39.49588708447307,-119.78947500081956
AIRPORT_LNODE67,LOAD,NV,39.49587193699876,-119.78958940953915
AIRPORT_LNODE69,LOAD,NV,39.49590296170395,-119.78969830519064
AIRPORT_LNODE82,LOAD,NV,39.495968291023885,-119.78977772451518
AIRPORT_LNODE83,LOAD,NV,39.49605294793704,-119.78981566204529
AIRPROD_1_N001,LOAD,CA,36.65,-119.54
AIRWYHGT_1_1LNODE,LOAD,AVA,47.651499999980565,-117.60443304504159
AIRWYHGT_1_2LNODE,LOAD,AVA,47.651499999980565,-117.60456695495841
AIR_1_AIR_SUNED_SLRGNODE,GEN,EPE,32.26903436655341,-106.93828254142224
AIR_LNODEXF2,LOAD,PSE,46.9525,-122.916389
AIR_LNODE_20,LOAD,EPE,32.26885452224631,-106.93828254163301
AIR_LNODE_22,LOAD,EPE,32.26885452224631,-106.93849523614479
AIR_LNODE_OL,LOAD,EPE,32.26903436655341,-106.93849523635555
AIR_SUB_LNODENAA,LOAD,LADWP,33.96205409081493,-118.376
AIR_SUB_LNODENAB,LOAD,LADWP,33.961972954579615,-118.37594352117388
AIR_SUB_LNODEONC,LOAD,LADWP,33.961972954579615,-118.37605647882611
AJ_LNODEFDR2,LOAD,APS,34.512401,-110.13129
AKINGS02_7_N001,GEN,CA,36.2226,-119.90512
AKL_1_CONNLEY_G02GNODE,GEN,BPAT,43.30749999998336,-120.994338103031
ALAMEDA_LNODELD1,LOAD,SRP,33.39340967189258,-111.9196805970313
ALAMEDA_LNODELD2,LOAD,SRP,33.39323032801483,-111.91968059725292
ALAMEDA_LNODELD3,LOAD,SRP,33.39323032801483,-111.91989540274709
ALAMEDA_LNODELD4,LOAD,SRP,33.39340967189258,-111.9198954029687
ALAMITOS_2_N001,LOAD,CA,33.771584,-118.100596
ALAMITOS_2_N040,LOAD,CA,33.77,-118.1
ALAMOGCP_1_ALAMOPVGNODE,GEN,PNM,32.863658,-105.999137
ALAMOGCP_1_OTEROPVGNODE,GEN,PNM,32.975434,-105.974688
ALAMOGCP_LNODENTER,LOAD,PNM,32.90955372143359,-105.964
ALAMOGCP_LNODERTHX,LOAD,PNM,32.90947313927097,-105.96394458313144
ALAMOGCP_LNODEUTHX,LOAD,PNM,32.90947313927097,-105.96405541686856
ALAMOSC_7_N001,GEN,CA,38.575917,-121.497846
ALAMT1G_7_B1,GEN,CA,33.771583999952796,-118.10048775137712
ALAMT1G_7_N002,LOAD,CA,33.77149401717401,-118.1004877514908
ALAMT2G_7_B1,GEN,CA,33.77143038978412,-118.10056429476926
ALAMT2G_7_N002,LOAD,CA,33.771415173499584,-118.10067098425147
ALAMT3G_7_B1,GEN,CA,33.765977986588545,-118.103663
ALAMT3G_7_N002,LOAD,CA,33.77144633917227,-118.10077253262283
ALAMT4G_7_B1,GEN,CA,33.76589700669301,-118.10360675930583
ALAMT4G_7_N002,LOAD,CA,33.771511965310076,-118.10084659342048
ALAMT5G_7_B1,GEN,CA,33.76589700669301,-118.10371924069416
ALAMT5G_7_N002,LOAD,CA,33.771597006833865,-118.1008819712055
ALAMT6G_7_B1,GEN,CA,33.771686855225234,-118.1008760572907
ALAMT6G_7_N002,LOAD,CA,33.77176916262267,-118.10083231072662
ALASB1_7_NSB1,GEN,CA,33.781275,-118.054633
ALBANY_LNODESBM,LOAD,BPAT,44.621483,-123.127191
ALBENI_F_1_GAF1GNODE,GEN,BPAT,48.18079984950271,-116.997714
ALBENI_F_1_GAF2GNODE,GEN,BPAT,48.18071907522741,-116.99764405967973
ALBENI_F_1_GAF3GNODE,GEN,BPAT,48.18071907522741,-116.99778394032026
ALBERTON_LNODEOAD,LOAD,NWMT,47.006045,-114.485632
ALCAZAR_LNODEAZAR,LOAD,PNM,35.0724458,-106.5678547
ALDER_7_G11GNODE,GEN,TPWR,46.801469999980995,-122.31035400873336
ALDER_7_G12GNODE,GEN,TPWR,46.801469999980995,-122.31048599126665
ALDRD_BP_LNODE5KV,LOAD,BPAT,44.150144,-123.367074
ALDR_LNODEWR1,LOAD,PGE,45.5161199999822,-122.6317411135449
ALDR_LNODEWR2,LOAD,PGE,45.5161199999822,-122.6318688864551
ALEX_FDR1LNODE,LOAD,TPWR,47.270018304026124,-122.39106337373524
ALEX_FDR2LNODE,LOAD,TPWR,47.26993999992279,-122.39099674766761
ALEX_FDR3LNODE,LOAD,TPWR,47.269861695935305,-122.39106337393238
ALEX_FDR4LNODE,LOAD,TPWR,47.269861695935305,-122.39119662606761
ALEX_FDR5LNODE,LOAD,TPWR,47.26993999992279,-122.39126325233238
ALEX_FDR6LNODE,LOAD,TPWR,47.270018304026124,-122.39119662626476
ALFAL_BP_1_YDPGNODE,GEN,BPAT,46.301181969654756,-120.218452
ALFAL_BP_LNODEDR1,LOAD,BPAT,46.30110101515265,-120.2183843473413
ALFAL_BP_LNODEDR2,LOAD,BPAT,46.30110101515265,-120.2185196526587
ALGODONE_LNODESUB1,LOAD,PNM,35.38566932998751,-106.46437653774548
ALGODONE_LNODESUB2,LOAD,PNM,35.38566932998751,-106.46448686225452
ALG_LNODEXF1,LOAD,PSE,48.613056,-122.336944
ALHAMBRA_1_N001,LOAD,CA,37.99408499998608,-122.13031167024367
ALHAMBRA_1_N002,LOAD,CA,37.99408499998608,-122.13042632975633
ALHAM_SR_LNODELD1,LOAD,SRP,33.548412,-112.108821
ALHAM_SR_LNODELD2,LOAD,SRP,33.54841199995336,-112.10871326643608
ALHAM_SR_LNODELD3,LOAD,SRP,33.54832221278299,-112.108821
ALKALIN_LNODE08,LOAD,NV,37.823878999986164,-117.33733676303959
ALKALIN_LNODE09,LOAD,NV,37.823878999986164,-117.3374512369604
ALKALI_C_LNODELD1,LOAD,NWMT,45.85801099998198,-108.5908946641872
ALKALI_C_LNODELD2,LOAD,NWMT,45.85801099998198,-108.59102333581279
ALKALI_LNODEMR2,LOAD,BPAT,37.825317,-117.336857
ALLEGHNY_6_N001,LOAD,CA,39.464893,-120.844946
ALLEN_LNODE-1,LOAD,NV,36.275718729907695,-115.185918
ALLEN_LNODE-2,LOAD,NV,36.27563813503229,-115.18586028153884
ALLEN_LNODE-3,LOAD,NV,36.27563813503229,-115.18597571846117
ALLISON_LNODEISON,LOAD,PNM,35.5194,-108.775
ALLN_1_ALLN SOLARGNODE,GEN,PNM,32.565392,-107.466737
ALLST_BP_LNODEISS,LOAD,BPAT,46.107472999981745,-123.03237825151284
ALLST_BP_LNODETSS,LOAD,BPAT,46.107472999981745,-123.03250774848716
ALMADEN_6_N001,LOAD,CA,37.26027,-121.890082
ALMASL3_7_N001,GEN,CA,33.93288512643223,-116.50017437357386
ALMASL3_7_N002,GEN,CA,33.93270487347249,-116.50017437380377
ALMASL_7_GUS6N,GEN,CA,33.93270487347249,-116.50039162619622
ALMASL_7_GUS7N,GEN,CA,33.93288512643223,-116.50039162642615
ALMA_LNODE131,LOAD,IPCO,42.878393999983686,-112.45002178696126
ALMA_LNODE132,LOAD,IPCO,42.878393999983686,-112.45014421303874
ALMDACT1_7_B1,GEN,CA,37.788781,-122.289418
ALMDACT2_7_B1,GEN,CA,38.72860599998584,-121.30288146337323
ALMERGB2_7_N001,GEN,CA,33.769903,-118.10159
ALMOND1_6_UNIT1GNODE,GEN,TIDC,37.57411162276853,-120.98511610244
ALMOND2_1_UNIT2GNODE,GEN,TIDC,37.574111622713666,-120.98500201361121
ALMOND2_1_UNIT3GNODE,GEN,TIDC,37.57402119992752,-120.98511610244
ALMOND2_1_UNIT4GNODE,GEN,TIDC,37.574111622713666,-120.9852301912688
ALMOND_LNODEAUX,LOAD,TIDC,37.574202045609525,-120.98511610244
ALM_LNODE_20,LOAD,EPE,31.406545928791935,-106.03011666666667
ALM_LNODE_21,LOAD,EPE,31.406464535592438,-106.0300616077104
ALPAUGH_7_N002,LOAD,CA,35.963463732836644,-119.456796
ALPDIST_LNODEXF1,LOAD,PSE,47.27888899998066,-122.24521136434163
ALPDIST_LNODEXF2,LOAD,PSE,47.27888899998066,-122.24534463565837
ALPINE_6_N001,LOAD,CA,32.82778299998866,-116.78987271391081
ALPINE_6_N005,LOAD,CA,32.82778299998866,-116.78997928608918
ALQ_LNODEXF1,LOAD,PSE,48.471581,-122.551184
ALS_LNODELA5,LOAD,EPE,31.406464535592438,-106.03017172562295
ALTA1G_7_B1,GEN,CA,34.86020621378198,-116.853187
ALTA2G_7_B1,GEN,CA,34.859848,-116.863239
ALTA30ST_7_B1,GEN,CA,34.87,-116.84
ALTA31GT_7_B1,GEN,CA,34.87,-116.88
ALTA32GT_7_B1,GEN,CA,34.86059999998754,-116.85384494143638
ALTA40ST_7_B1,GEN,CA,34.87,-116.86
ALTA41GT_7_B1,GEN,CA,34.87,-116.85
ALTA42GT_7_B1,GEN,CA,34.86059999998754,-116.85395505856361
ALTA6B2_7_N003,GEN,CA,35.034468999987546,-118.28400189198645
ALTA6E2_7_N002,GEN,CA,35.034468999987546,-118.28411210801355
ALTAD1_7_N006,GEN,CA,35.038348999987576,-118.29271189112849
ALTAD2_7_N006,GEN,CA,35.038348999987576,-118.2928221088715
ALTAVSTA_LNODELD2,LOAD,SRP,33.54841199995336,-112.10892873356391
ALTAVSTA_LNODELD3,LOAD,SRP,33.548501787217006,-112.108821
ALTA_LNODE-3,LOAD,NV,36.16685253162196,-115.19193609765058
ALTA_LNODE-4,LOAD,NV,36.1666734682757,-115.19193609790393
ALTA_LNODE-5,LOAD,NV,36.1666734682757,-115.19215790209606
ALTA_LNODE-6,LOAD,NV,36.16685253162196,-115.19215790234942
ALTO_6_N001,LOAD,CA,37.89825299998615,-122.52430271885964
ALTO_6_N101,LOAD,CA,37.89825299998615,-122.52441728114036
ALTTA_BP_LNODEPRT,LOAD,BPAT,41.51205899998436,-120.5236838478691
ALTTA_BP_LNODETON,LOAD,BPAT,41.51205899998436,-120.5238041521309
ALTWD1_7_N003,GEN,CA,33.90769999998812,-116.57964571595434
ALTWD1_7_N004,GEN,CA,33.90769999998812,-116.57975428404565
ALVEY_BP_LNODEBUS,LOAD,BPAT,43.99796699998286,-123.0153931412266
ALVEY_BP_LNODESER,LOAD,BPAT,43.99796699998286,-123.0155188587734
AL_LNODER1A,LOAD,APS,33.348757999988464,-112.8326023428582
AL_LNODER3A,LOAD,APS,33.348757999988464,-112.8327096571418
AMD_LNODE_20,LOAD,EPE,32.39291111111111,-106.28947222222222
AMERIGAS_1_N001,LOAD,CA,38.43,-121.79
AMERI_SR_LNODELD1,LOAD,SRP,33.36007763979444,-111.81994633179212
AMERI_SR_LNODELD2,LOAD,SRP,33.35999999995379,-111.81989266368002
AMESBS_1_N004,LOAD,CA,37.41751022008469,-122.066192
AMESBS_1_N101,LOAD,CA,37.41742888994297,-122.06613287861066
AMESDST_1_N001,LOAD,CA,37.41742888994297,-122.06625112138934
AME_LNODEXF1,LOAD,PSE,47.648889,-121.972222
AMFORST_6_N001,LOAD,CA,38.369191999986,-120.79657754861613
AMOS_LNODELD2,LOAD,SRP,33.218202,-111.52797
AMR_LNODE_10,LOAD,EPE,31.68273477987215,-106.30565555555555
AMR_LNODE_11,LOAD,EPE,31.682653443385156,-106.30560037190999
AMR_LNODE_12,LOAD,EPE,31.682653443385156,-106.30571073920112
AMSTRDAM_LNODEOAD,LOAD,NWMT,45.743765,-111.30037
AMTY_LNODEBR1,LOAD,PGE,45.113019999982384,-123.23791245083008
AMTY_LNODEBR2,LOAD,PGE,45.113019999982384,-123.23803954916993
ANACOND_LNODEK3H,LOAD,NWMT,46.13366499998172,-112.94802020520667
ANACOND_LNODEK4H,LOAD,NWMT,46.13366499998172,-112.94814979479332
ANACO_BP_LNODE303,LOAD,BPAT,46.099664,-112.875838
ANAMOLY_LNODE34,LOAD,NV,38.32398,-117.335718
ANA_LNODEXF1,LOAD,PSE,48.510556,-122.611389
ANDERSON_6_N001,LOAD,CA,40.449838,-122.305068
ANDER_SR_LNODELD2,LOAD,SRP,33.411875999988425,-111.85850427966164
ANDER_SR_LNODELD3,LOAD,SRP,33.411875999988425,-111.85861172033835
ANDREWS_LNODE-1,LOAD,NV,36.24091399998714,-115.0852104900783
ANDREWS_LNODE-2,LOAD,NV,36.24091399998714,-115.0853215099217
ANGIOLA_6_N001,LOAD,CA,35.992007,-119.57137
ANGUS_LNODEMR3,LOAD,BPAT,46.211167921431034,-119.17164
ANGUS_LNODEUD1,LOAD,BPAT,46.21108703926462,-119.17157251865157
ANGUS_LNODEUD2,LOAD,BPAT,46.21108703926462,-119.17170748134842
ANITA_6_N001,LOAD,CA,39.811047,-121.919761
ANNAPOLS_6_N001,LOAD,CA,38.680315,-123.311782
ANP_LNODE502,LOAD,PSE,48.438056,-122.371667
ANRN_GNODE115,GEN,IPCO,43.356998,-115.452555
ANTELOPE_6_N001,LOAD,CA,35.658117,-119.996015
ANTHEM_LNODE-1,LOAD,NV,35.982083729740424,-115.084224
ANTHEM_LNODE-2,LOAD,NV,35.98200313511603,-115.08416649724509
ANTHEM_LNODE-3,LOAD,NV,35.98200313511603,-115.0842815027549
ANTIMONY_LNODEOAD,LOAD,NWMT,47.543185,-115.593458
ANTLER_6_N001,LOAD,CA,40.893581,-122.379244
ANTLO_BP_LNODE69,LOAD,BPAT,44.908372,-120.716538
ANT_LNODETMT,LOAD,EPE,32.024202777777774,-106.60188055555555
ANT_LNODE_20,LOAD,EPE,32.024202777733294,-106.60177423568491
ANT_LNODE_21,LOAD,EPE,32.02411263722151,-106.60188055555555
ANT_LNODE_22,LOAD,EPE,32.024202777733294,-106.60198687542618
ANT_LNODE_23,LOAD,EPE,32.02429291833446,-106.60188055555555
AN_LNODE18A,LOAD,APS,34.629939432164605,-112.44030109738816
AN_LNODE22A,LOAD,APS,34.62975856773674,-112.44030109762775
AN_LNODE25A,LOAD,APS,34.62975856773674,-112.44052090237224
AN_LNODE26A,LOAD,APS,34.629939432164605,-112.44052090261184
APACHE_1_GT3IDGNODE,GEN,WALC,32.061656,-109.892824
APACHE_1_ST1IDGNODE,GEN,WALC,32.06165599995558,-109.89271767470426
APACHE_2_GT4IDGNODE,GEN,WALC,32.061565891674974,-109.89271767480899
APACHE_2_GT5IDGNODE,GEN,WALC,33.775038985782324,-113.65521874334144
APACHE_2_GT6IDGNODE,GEN,WALC,33.77485901412326,-113.65521874356887
APACHE_2_ST2IDGNODE,GEN,WALC,32.06150217553896,-109.89279285809425
APACHE_2_ST3IDGNODE,GEN,WALC,32.061486938032935,-109.8928976519641
APACHE_6_GT1IDGNODE,GEN,WALC,32.061518147179825,-109.89299739606454
APACHE_6_GT2IDGNODE,GEN,WALC,32.0615838648568,-109.89307014096903
APACHE_6_PV1IDGNODE,GEN,WALC,32.061669024995396,-109.8931048901573
APACHE_LNODELD1,LOAD,SRP,33.41378199998842,-111.68500727770441
APACHE_LNODELD2,LOAD,SRP,33.41378199998842,-111.68511472229558
APEX_GNODE1,GEN,LADWP,36.416,-114.960916
APEX_GNODE1A,GEN,LADWP,36.415999999948305,-114.96080465404943
APEX_GNODE1B,GEN,LADWP,36.415910396790096,-114.960916
APEX_LNODEPEX1A,LOAD,LADWP,36.415999999948305,-114.96102734595057
APEX_LNODEPEX1B,LOAD,LADWP,36.41608960320988,-114.960916
APEX_SL_1_ APXSGNODE,GEN,NWMT,47.58163,-111.06085
APPLEHL_1_N001,LOAD,CA,38.73992576174639,-120.67700091995808
APPLEHL_1_N002,LOAD,CA,38.73974623814083,-120.67700092024737
APPLEHL_1_N004,GEN,CA,38.73974623814083,-120.67723107975263
APPLEWAY_1_1LNODE,LOAD,AVA,47.70419999998051,-116.79603300915231
APPLEWAY_1_2LNODE,LOAD,AVA,47.70419999998051,-116.7961669908477
APPMAT_1_N001,LOAD,CA,37.359999999986435,-121.97994317305394
APPMAT_1_N010,LOAD,CA,37.359999999986435,-121.98005682694607
APR_LNODE110,LOAD,PSE,47.153611,-122.273611
APTORVC_6_N002,GEN,CA,39.480833,-121.562222
APX SOLR_GNODEIT,GEN,NV,36.359161,-114.911174
AQ_LNODEVX3,LOAD,APS,33.683704999988215,-112.03579497869823
AQ_LNODEX11,LOAD,APS,33.683704999988215,-112.03590302130176
ARBUCKLE_6_N001,LOAD,CA,39.017625,-122.061575
ARBWIND_6_N001,GEN,CA,35.12178,-118.388974
ARCAD_SR_LNODELD2,LOAD,SRP,33.48393371387868,-111.93968120389253
ARCAD_SR_LNODELD3,LOAD,SRP,33.483855999953555,-111.9396274078816
ARCATA_6_N001,LOAD,CA,40.867132,-124.088286
ARCO1G_7_B1,GEN,CA,33.821111,-118.241667
ARCPSE_LNODEXF8,LOAD,PSE,48.88694399997989,-122.72659889582596
ARCPSE_LNODEXF9,LOAD,PSE,48.88694399997989,-122.72673510417404
ARC_LNODER2A,LOAD,APS,32.807647999988724,-111.53170072239043
ARC_LNODER4A,LOAD,APS,32.807647999988724,-111.53180727760957
ARDENN_LNODE-4,LOAD,NV,36.00803799998727,-115.21270565351396
ARDENN_LNODE-5,LOAD,NV,36.00803799998727,-115.21281634648604
ARDEN_1_ARDENLNODE,LOAD,AVA,48.4584,-117.8817
ARD_LNODEXF1,LOAD,PSE,47.63083332998052,-122.13521085956322
ARD_LNODEXF4,LOAD,PSE,47.63083332998052,-122.13534474043679
ARHP_GNODERHP,GEN,IPCO,43.593889,-115.923631
ARIEL_LNODEMR,LOAD,BPAT,45.95306,-122.56611
ARIZO_SR_LNODELD2,LOAD,SRP,33.49,-111.95
ARIZO_SR_LNODELD3,LOAD,SRP,33.489999999953525,-111.949892394632
ARLT_LNODEBR2,LOAD,PGE,45.113019999982384,-122.60728245083007
ARLT_LNODEBR3,LOAD,PGE,45.113019999982384,-122.60740954916993
ARMEL_CK_LNODEOAD,LOAD,NWMT,45.861615,-106.656414
ARMINGTN_LNODEOAD,LOAD,NWMT,47.347451,-110.892968
ARMSTRNG_1_XF1LNODE,LOAD,AVA,46.76548688172083,-117.2233103731094
ARMS_LNODEONG,LOAD,PGE,45.847824,-122.820679
ARN_LNODEXF3,LOAD,PSE,48.888108999979906,-122.72870989393758
ARN_LNODEXF4,LOAD,PSE,48.888108999979906,-122.72884610606242
ARRIBAT_1_LASVEGASPVGNODE,GEN,PNM,35.643336,-105.208497
ARRIBA_1_SANMIGUEL1PVGNODE,GEN,PNM,35.64111799998742,-105.18087479471203
ARRIBA_1_SANMIGUEL2PVGNODE,GEN,PNM,35.64111799998742,-105.18098520528798
ARRIBA_LNODERIBA,LOAD,PNM,35.643443,-105.181132
ARROW_CR_LNODEOAD,LOAD,NWMT,47.424861,-110.156
ARROYO_1_ARROYOBATTERYGNODE,GEN,PNM,34.65067831389528,-104.01434503683612
ARROYO_1_ARROYOSOLARGNODE,GEN,PNM,34.65059999995065,-104.0142900737761
ARR_LNODE_20,LOAD,EPE,32.33292875427228,-106.71142420022161
ARR_LNODE_21,LOAD,EPE,32.33274902341655,-106.71142420043279
ARR_LNODE_22,LOAD,EPE,32.33274902341655,-106.71163691067832
ARR_LNODE_23,LOAD,EPE,32.33292875427228,-106.7116369108895
ARS_LNODEXF5,LOAD,PSE,48.88472199997991,-122.72882089942254
ARS_LNODEXF6,LOAD,PSE,48.88472199997991,-122.72895710057746
ARTESIAN_LNODE-2,LOAD,NV,36.17454971935886,-115.115167
ARTESIAN_LNODE-3,LOAD,NV,36.17446914030672,-115.11510936746707
ARTESIAN_LNODE-4,LOAD,NV,36.17446914030672,-115.11522463253293
ARVINED_1_N001,LOAD,CA,35.15044599998752,-118.87870286987292
ARVIN_6_N001,LOAD,CA,35.15044599998752,-118.87881313012709
AR_LNODE10A,LOAD,APS,32.668036,-114.496067
AR_LNODE12A,LOAD,APS,32.668035999954824,-114.49596054012623
AR_LNODER1A,LOAD,APS,32.66794638079682,-114.496067
AR_LNODER2A,LOAD,APS,32.668035999954824,-114.49617345987376
AR_LNODER4A,LOAD,APS,32.66812561920335,-114.496067
ASARCO_LNODELD0,LOAD,SRP,33.00169253049087,-110.77390624502696
ASARCO_LNODELD1,LOAD,SRP,33.00151346941833,-110.77390624524364
ASARCO_LNODELD2,LOAD,SRP,33.00151346941833,-110.77411975475636
ASARCO_LNODELD3,LOAD,SRP,33.00169253049087,-110.77411975497303
ASC_LNODEC_1,LOAD,EPE,31.759522222222223,-106.39498611111112
ASC_LNODEC_2,LOAD,EPE,31.75952222217844,-106.39487986900826
ASC_LNODEC_3,LOAD,EPE,31.759431888261894,-106.39487986911196
ASC_LNODEC_4,LOAD,EPE,31.759368012577763,-106.39495499357149
ASC_LNODE_10,LOAD,EPE,31.759352736916757,-106.39505970544842
ASC_LNODE_11,LOAD,EPE,31.75938402421337,-106.3951593715065
ASC_LNODE_13,LOAD,EPE,31.759449906451277,-106.39523205949203
